subid,condition,counter,trialtype,percentage,utttype,searchtype,targetshape,targetcolor,targetsize,targetword,chosetarget,distractorshape1,distractorshape2,distractorsize,date,timestamp,rtsearch,rttest,targetpos,foilpos,attncheckscore,distractorcolor
283,size,10,0,0,,colorcheck,0,blue,,undefined,true,13,3,small,8/31/2020,18:39,7608,4247,3,4,"5
",NA
283,size,11,0,0,,colorcheck,0,red,,undefined,true,13,3,small,8/31/2020,18:39,7608,4247,3,4,"5
",NA
135,size,1,2,53,noutt,contrast,7,purple,small,toma,false,23,10,big,8/31/2020,16:32,14610,8213,3,4,"0
",NA
135,size,2,1,53,noutt,differentshapes,12,blue,big,sprock,false,15,1,small,8/31/2020,16:32,16498,3604,3,2,"0
",NA
135,size,3,4,73,adj,contrast,20,purple,small,dax,false,8,17,big,8/31/2020,16:32,9244,4743,3,4,"0
",NA
135,size,4,6,70,noadj,contrast,14,blue,small,blicket,false,4,5,big,8/31/2020,16:33,8389,3690,3,4,"0
",NA
135,size,5,3,26,adj,differentshapes,9,green,big,gade,false,18,11,small,8/31/2020,16:33,7449,4002,3,2,"0
",NA
135,size,6,5,44,noadj,differentshapes,22,green,big,wug,false,2,3,small,8/31/2020,16:33,7774,2862,3,2,"0
",NA
135,size,7,0,0,,attncheck,0,,,undefined,false,2,3,small,8/31/2020,16:33,7774,2862,3,2,"6
",NA
135,size,8,0,0,,colorcheck,0,red,,undefined,true,2,3,small,8/31/2020,16:33,7774,2862,3,2,"6
",NA
135,size,9,0,0,,colorcheck,0,blue,,undefined,true,2,3,small,8/31/2020,16:33,7774,2862,3,2,"6
",NA
135,size,10,0,0,,colorcheck,0,blue,,undefined,true,2,3,small,8/31/2020,16:33,7774,2862,3,2,"6
",NA
135,size,11,0,0,,colorcheck,0,red,,undefined,true,2,3,small,8/31/2020,16:33,7774,2862,3,2,"6
",NA
340,size,1,1,55,noutt,differentshapes,4,red,big,toma,false,7,23,small,8/31/2020,19:21,19921,22183,4,2,"0
",NA
340,size,2,2,25,noutt,contrast,1,blue,small,sprock,false,24,3,big,8/31/2020,19:22,14190,14386,4,3,"0
",NA
340,size,3,4,90,adj,contrast,11,blue,small,wug,false,8,14,big,8/31/2020,19:22,13722,9067,4,3,"0
",NA
340,size,4,3,90,adj,differentshapes,22,purple,small,gade,false,18,19,big,8/31/2020,19:23,10765,12637,4,2,"0
",NA
340,size,5,6,98,noadj,contrast,16,green,big,dax,false,13,10,small,8/31/2020,19:23,10333,18937,4,3,"0
",NA
340,size,6,5,50,noadj,differentshapes,5,blue,small,blicket,false,9,20,big,8/31/2020,19:24,10323,17492,4,1,"0
",NA
340,size,7,0,0,,attncheck,0,,,undefined,false,9,20,big,8/31/2020,19:24,10323,17492,4,1,"8
",NA
340,size,8,0,0,,colorcheck,0,red,,undefined,true,9,20,big,8/31/2020,19:24,10323,17492,4,1,"8
",NA
340,size,9,0,0,,colorcheck,0,blue,,undefined,true,9,20,big,8/31/2020,19:24,10323,17492,4,1,"8
",NA
340,size,10,0,0,,colorcheck,0,blue,,undefined,true,9,20,big,8/31/2020,19:24,10323,17492,4,1,"8
",NA
340,size,11,0,0,,colorcheck,0,red,,undefined,true,9,20,big,8/31/2020,19:24,10323,17492,4,1,"8
",NA
229,size,1,1,54,noutt,differentshapes,10,red,small,toma,false,15,7,big,8/31/2020,16:23,8528,16004,4,1,"0
",NA
229,size,2,2,63,noutt,contrast,2,purple,small,wug,false,21,18,big,8/31/2020,16:24,12137,4125,4,3,"0
",NA
229,size,3,4,71,adj,contrast,4,blue,small,blicket,false,11,20,big,8/31/2020,16:24,10861,6453,3,4,"0
",NA
229,size,4,3,67,adj,differentshapes,19,purple,small,dax,false,17,22,big,8/31/2020,16:24,8262,4510,4,1,"0
",NA
229,size,5,5,60,noadj,differentshapes,8,blue,small,gade,false,14,23,big,8/31/2020,16:25,8318,3380,3,1,"0
",NA
229,size,6,6,63,noadj,contrast,13,red,small,sprock,false,12,24,big,8/31/2020,16:25,9797,5854,3,4,"0
",NA
229,size,7,0,0,,attncheck,0,,,undefined,false,12,24,big,8/31/2020,16:25,9797,5854,3,4,"5
",NA
229,size,8,0,0,,colorcheck,0,red,,undefined,true,12,24,big,8/31/2020,16:25,9797,5854,3,4,"5
",NA
229,size,9,0,0,,colorcheck,0,blue,,undefined,true,12,24,big,8/31/2020,16:25,9797,5854,3,4,"5
",NA
229,size,10,0,0,,colorcheck,0,blue,,undefined,true,12,24,big,8/31/2020,16:25,9797,5854,3,4,"5
",NA
229,size,11,0,0,,colorcheck,0,red,,undefined,true,12,24,big,8/31/2020,16:25,9797,5854,3,4,"5
",NA
308,size,1,2,30,noutt,contrast,21,red,big,wug,false,4,10,small,8/31/2020,19:21,10785,11494,3,4,"0
",NA
308,size,2,1,44,noutt,differentshapes,1,purple,small,gade,false,15,18,big,8/31/2020,19:21,8248,3080,4,1,"0
",NA
308,size,3,4,30,adj,contrast,6,purple,big,blicket,false,14,7,small,8/31/2020,19:21,8046,3559,3,4,"0
",NA
308,size,4,3,58,adj,differentshapes,3,green,small,sprock,false,22,13,big,8/31/2020,19:22,6953,2560,3,1,"0
",NA
308,size,5,5,58,noadj,differentshapes,12,green,small,toma,false,17,23,big,8/31/2020,19:22,7031,3633,3,2,"0
",NA
308,size,6,6,69,noadj,contrast,5,red,small,dax,false,2,9,big,8/31/2020,19:22,8359,3886,3,4,"0
",NA
308,size,7,0,0,,attncheck,0,,,undefined,false,2,9,big,8/31/2020,19:22,8359,3886,3,4,"8
",NA
308,size,8,0,0,,colorcheck,0,red,,undefined,true,2,9,big,8/31/2020,19:22,8359,3886,3,4,"8
",NA
308,size,9,0,0,,colorcheck,0,blue,,undefined,true,2,9,big,8/31/2020,19:22,8359,3886,3,4,"8
",NA
308,size,10,0,0,,colorcheck,0,blue,,undefined,true,2,9,big,8/31/2020,19:22,8359,3886,3,4,"8
",NA
308,size,11,0,0,,colorcheck,0,red,,undefined,true,2,9,big,8/31/2020,19:22,8359,3886,3,4,"8
",NA
249,size,1,1,55,noutt,differentshapes,11,green,big,sprock,false,19,7,small,8/31/2020,18:35,28181,23434,4,1,"0
",NA
249,size,2,2,27,noutt,contrast,4,purple,big,dax,false,13,20,small,8/31/2020,18:36,42311,19372,4,3,"0
",NA
249,size,3,4,20,adj,contrast,6,blue,big,wug,false,17,21,small,8/31/2020,18:37,21476,21115,4,3,"0
",NA
249,size,4,3,25,adj,differentshapes,2,blue,big,gade,false,12,16,small,8/31/2020,18:37,17713,10959,3,2,"0
",NA
249,size,5,6,33,noadj,contrast,23,red,big,blicket,false,24,5,small,8/31/2020,18:38,16846,31637,3,4,"0
",NA
249,size,6,5,42,noadj,differentshapes,14,red,big,toma,false,1,10,small,8/31/2020,18:39,20473,24903,3,2,"0
",NA
249,size,7,0,0,,attncheck,0,,,undefined,false,1,10,small,8/31/2020,18:39,20473,24903,3,2,"5
",NA
249,size,8,0,0,,colorcheck,0,red,,undefined,true,1,10,small,8/31/2020,18:39,20473,24903,3,2,"5
",NA
249,size,9,0,0,,colorcheck,0,blue,,undefined,true,1,10,small,8/31/2020,18:39,20473,24903,3,2,"5
",NA
249,size,10,0,0,,colorcheck,0,blue,,undefined,true,1,10,small,8/31/2020,18:39,20473,24903,3,2,"5
",NA
249,size,11,0,0,,colorcheck,0,red,,undefined,true,1,10,small,8/31/2020,18:39,20473,24903,3,2,"5
",NA
102,size,1,1,49,noutt,differentshapes,23,red,big,dax,false,9,22,small,8/31/2020,19:30,18002,13015,4,1,"0
",NA
102,size,2,2,70,noutt,contrast,8,green,big,gade,false,16,24,small,8/31/2020,19:30,11906,9698,3,4,"0
",NA
102,size,3,5,56,noadj,differentshapes,18,green,big,toma,false,15,11,small,8/31/2020,19:31,10436,10520,4,2,"0
",NA
102,size,4,6,100,noadj,contrast,1,green,big,wug,false,21,3,small,8/31/2020,19:31,10606,10998,4,3,"0
",NA
102,size,5,4,47,adj,contrast,13,red,small,sprock,false,14,10,big,8/31/2020,19:32,9004,8903,4,3,"0
",NA
102,size,6,3,46,adj,differentshapes,20,blue,small,blicket,false,4,19,big,8/31/2020,19:32,7587,6694,4,1,"0
",NA
102,size,7,0,0,,attncheck,0,,,undefined,false,4,19,big,8/31/2020,19:32,7587,6694,4,1,"6
",NA
102,size,8,0,0,,colorcheck,0,red,,undefined,true,4,19,big,8/31/2020,19:32,7587,6694,4,1,"6
",NA
102,size,9,0,0,,colorcheck,0,blue,,undefined,true,4,19,big,8/31/2020,19:32,7587,6694,4,1,"6
",NA
102,size,10,0,0,,colorcheck,0,blue,,undefined,true,4,19,big,8/31/2020,19:32,7587,6694,4,1,"6
",NA
102,size,11,0,0,,colorcheck,0,red,,undefined,true,4,19,big,8/31/2020,19:32,7587,6694,4,1,"6
",NA
65,size,1,2,76,noutt,contrast,24,blue,small,blicket,false,21,7,big,8/31/2020,20:13,30916,24522,3,4,"0
",NA
65,size,2,1,67,noutt,differentshapes,15,purple,big,gade,false,5,19,small,8/31/2020,20:13,11389,6941,4,2,"0
",NA
65,size,3,3,85,adj,differentshapes,11,green,big,wug,false,6,14,small,8/31/2020,20:14,23925,16876,4,2,"0
",NA
65,size,4,6,34,noadj,contrast,20,purple,small,dax,false,22,17,big,8/31/2020,20:14,7828,19088,3,4,"0
",NA
65,size,5,5,22,noadj,differentshapes,10,purple,small,toma,false,2,18,big,8/31/2020,20:15,12456,11862,4,1,"0
",NA
65,size,6,4,54,adj,contrast,9,green,big,sprock,false,13,12,small,8/31/2020,20:15,8418,9892,4,3,"0
",NA
65,size,7,0,0,,attncheck,0,,,undefined,false,13,12,small,8/31/2020,20:15,8418,9892,4,3,"4
",NA
65,size,8,0,0,,colorcheck,0,red,,undefined,true,13,12,small,8/31/2020,20:15,8418,9892,4,3,"4
",NA
65,size,9,0,0,,colorcheck,0,blue,,undefined,true,13,12,small,8/31/2020,20:15,8418,9892,4,3,"4
",NA
65,size,10,0,0,,colorcheck,0,blue,,undefined,true,13,12,small,8/31/2020,20:15,8418,9892,4,3,"4
",NA
65,size,11,0,0,,colorcheck,0,red,,undefined,true,13,12,small,8/31/2020,20:15,8418,9892,4,3,"4
",NA
204,size,1,1,95,noutt,differentshapes,18,blue,big,gade,false,10,4,small,8/31/2020,18:23,8070,9022,3,2,"0
",NA
204,size,2,2,52,noutt,contrast,6,blue,big,dax,false,7,21,small,8/31/2020,18:23,8992,4936,4,3,"0
",NA
204,size,3,5,17,noadj,differentshapes,20,blue,small,toma,false,16,14,big,8/31/2020,18:23,9064,2208,3,1,"0
",NA
204,size,4,3,1,adj,differentshapes,22,blue,small,sprock,false,19,13,big,8/31/2020,18:23,7528,3119,4,2,"0
",NA
204,size,5,4,53,adj,contrast,15,blue,small,blicket,false,12,23,big,8/31/2020,18:23,9896,1959,3,4,"0
",NA
204,size,6,6,30,noadj,contrast,5,green,small,wug,false,8,11,big,8/31/2020,18:24,8472,1968,4,3,"0
",NA
204,size,7,0,0,,attncheck,0,,,undefined,false,8,11,big,8/31/2020,18:24,8472,1968,4,3,"6
",NA
204,size,8,0,0,,colorcheck,0,red,,undefined,true,8,11,big,8/31/2020,18:24,8472,1968,4,3,"6
",NA
204,size,9,0,0,,colorcheck,0,blue,,undefined,true,8,11,big,8/31/2020,18:24,8472,1968,4,3,"6
",NA
204,size,10,0,0,,colorcheck,0,blue,,undefined,true,8,11,big,8/31/2020,18:24,8472,1968,4,3,"6
",NA
204,size,11,0,0,,colorcheck,0,red,,undefined,true,8,11,big,8/31/2020,18:24,8472,1968,4,3,"6
",NA
19,size,1,2,41,noutt,contrast,22,green,small,blicket,false,16,1,big,8/31/2020,17:25,13327,11828,3,4,"0
",NA
19,size,2,1,83,noutt,differentshapes,19,green,big,toma,false,23,2,small,8/31/2020,17:25,8039,3009,3,1,"0
",NA
19,size,3,6,36,noadj,contrast,4,red,small,wug,false,15,7,big,8/31/2020,17:25,9735,3852,4,3,"0
",NA
19,size,4,4,83,adj,contrast,10,purple,big,sprock,false,17,24,small,8/31/2020,17:26,7370,2131,3,4,"0
",NA
19,size,5,3,23,adj,differentshapes,18,green,small,dax,false,6,21,big,8/31/2020,17:26,7199,2545,3,1,"0
",NA
19,size,6,5,32,noadj,differentshapes,20,blue,small,gade,false,13,9,big,8/31/2020,17:26,7543,3438,4,2,"0
",NA
19,size,7,0,0,,attncheck,0,,,undefined,false,13,9,big,8/31/2020,17:26,7543,3438,4,2,"7
",NA
19,size,8,0,0,,colorcheck,0,red,,undefined,true,13,9,big,8/31/2020,17:26,7543,3438,4,2,"7
",NA
19,size,9,0,0,,colorcheck,0,blue,,undefined,true,13,9,big,8/31/2020,17:26,7543,3438,4,2,"7
",NA
19,size,10,0,0,,colorcheck,0,blue,,undefined,true,13,9,big,8/31/2020,17:26,7543,3438,4,2,"7
",NA
19,size,11,0,0,,colorcheck,0,red,,undefined,true,13,9,big,8/31/2020,17:26,7543,3438,4,2,"7
",NA
390,size,1,2,65,noutt,contrast,3,green,small,toma,false,13,9,big,8/31/2020,16:48,35357,76469,4,3,"0
",NA
390,size,2,1,51,noutt,differentshapes,14,blue,big,gade,false,24,21,small,8/31/2020,16:49,18422,20731,4,1,"0
",NA
390,size,3,5,25,noadj,differentshapes,4,blue,small,sprock,false,18,6,big,8/31/2020,16:50,15378,36123,3,2,"0
",NA
390,size,4,4,25,adj,contrast,1,purple,small,wug,false,15,11,big,8/31/2020,16:50,29017,15150,3,4,"0
",NA
390,size,5,6,25,noadj,contrast,12,blue,small,blicket,false,7,17,big,8/31/2020,16:51,9919,14046,3,4,"0
",NA
390,size,6,3,40,adj,differentshapes,8,blue,big,dax,false,20,23,small,8/31/2020,16:51,14775,8633,4,1,"0
",NA
390,size,7,0,0,,attncheck,0,,,undefined,false,20,23,small,8/31/2020,16:51,14775,8633,4,1,"5
",NA
390,size,8,0,0,,colorcheck,0,red,,undefined,true,20,23,small,8/31/2020,16:51,14775,8633,4,1,"5
",NA
390,size,9,0,0,,colorcheck,0,blue,,undefined,true,20,23,small,8/31/2020,16:51,14775,8633,4,1,"5
",NA
390,size,10,0,0,,colorcheck,0,blue,,undefined,true,20,23,small,8/31/2020,16:51,14775,8633,4,1,"5
",NA
390,size,11,0,0,,colorcheck,0,red,,undefined,true,20,23,small,8/31/2020,16:51,14775,8633,4,1,"5
",NA
219,size,1,2,75,noutt,contrast,15,purple,big,dax,false,11,1,small,8/31/2020,16:24,29855,2983,4,3,"0
",NA
219,size,2,1,86,noutt,differentshapes,17,green,small,wug,false,22,2,big,8/31/2020,16:24,28276,7374,4,1,"0
",NA
219,size,3,4,72,adj,contrast,8,blue,big,sprock,false,9,3,small,8/31/2020,16:25,16027,3322,3,4,"0
",NA
219,size,4,5,75,noadj,differentshapes,13,red,small,blicket,false,4,19,big,8/31/2020,16:25,12371,3056,3,1,"0
",NA
219,size,5,3,79,adj,differentshapes,6,purple,small,toma,false,5,24,big,8/31/2020,16:25,6974,2876,3,2,"0
",NA
219,size,6,6,66,noadj,contrast,14,green,small,gade,false,10,18,big,8/31/2020,16:26,36347,4114,3,4,"0
",NA
219,size,7,0,0,,attncheck,0,,,undefined,false,10,18,big,8/31/2020,16:26,36347,4114,3,4,"5
",NA
219,size,8,0,0,,colorcheck,0,red,,undefined,true,10,18,big,8/31/2020,16:26,36347,4114,3,4,"5
",NA
219,size,9,0,0,,colorcheck,0,blue,,undefined,true,10,18,big,8/31/2020,16:26,36347,4114,3,4,"5
",NA
219,size,10,0,0,,colorcheck,0,blue,,undefined,false,10,18,big,8/31/2020,16:26,36347,4114,3,4,"5
",NA
219,size,11,0,0,,colorcheck,0,red,,undefined,true,10,18,big,8/31/2020,16:26,36347,4114,3,4,"5
",NA
196,size,1,1,50,noutt,differentshapes,8,blue,small,gade,false,9,6,big,8/31/2020,19:52,27110,30186,4,2,"0
",NA
196,size,2,2,50,noutt,contrast,16,green,small,wug,false,18,4,big,8/31/2020,19:53,42137,9749,3,4,"0
",NA
196,size,3,6,50,noadj,contrast,1,green,big,toma,false,5,12,small,8/31/2020,19:53,18448,6662,3,4,"0
",NA
196,size,4,4,25,adj,contrast,3,green,big,sprock,false,19,14,small,8/31/2020,19:54,20065,8195,4,3,"0
",NA
196,size,5,3,75,adj,differentshapes,11,blue,small,dax,false,22,23,big,8/31/2020,19:54,15866,9869,3,1,"0
",NA
196,size,6,5,50,noadj,differentshapes,2,purple,small,blicket,false,24,17,big,8/31/2020,19:54,11529,6909,4,1,"0
",NA
196,size,7,0,0,,attncheck,0,,,undefined,false,24,17,big,8/31/2020,19:54,11529,6909,4,1,"6
",NA
196,size,8,0,0,,colorcheck,0,red,,undefined,true,24,17,big,8/31/2020,19:54,11529,6909,4,1,"6
",NA
196,size,9,0,0,,colorcheck,0,blue,,undefined,true,24,17,big,8/31/2020,19:54,11529,6909,4,1,"6
",NA
196,size,10,0,0,,colorcheck,0,blue,,undefined,true,24,17,big,8/31/2020,19:54,11529,6909,4,1,"6
",NA
196,size,11,0,0,,colorcheck,0,red,,undefined,true,24,17,big,8/31/2020,19:54,11529,6909,4,1,"6
",NA
26,size,1,1,53,noutt,differentshapes,7,red,big,blicket,false,14,18,small,8/31/2020,16:46,10522,6714,3,2,"0
",NA
26,size,2,2,45,noutt,contrast,10,red,big,gade,false,4,22,small,8/31/2020,16:46,8978,3870,3,4,"0
",NA
26,size,3,5,76,noadj,differentshapes,15,purple,small,sprock,false,1,8,big,8/31/2020,16:47,43023,2894,4,1,"0
",NA
26,size,4,4,78,adj,contrast,19,purple,big,wug,false,11,3,small,8/31/2020,16:47,7425,2670,3,4,"0
",NA
26,size,5,3,96,adj,differentshapes,21,red,small,dax,false,16,17,big,8/31/2020,16:47,7595,3428,4,1,"0
",NA
26,size,6,6,100,noadj,contrast,13,red,small,toma,false,6,20,big,8/31/2020,16:47,7292,3513,3,4,"0
",NA
26,size,7,0,0,,attncheck,0,,,undefined,false,6,20,big,8/31/2020,16:47,7292,3513,3,4,"5
",NA
26,size,8,0,0,,colorcheck,0,red,,undefined,true,6,20,big,8/31/2020,16:47,7292,3513,3,4,"5
",NA
26,size,9,0,0,,colorcheck,0,blue,,undefined,true,6,20,big,8/31/2020,16:47,7292,3513,3,4,"5
",NA
26,size,10,0,0,,colorcheck,0,blue,,undefined,true,6,20,big,8/31/2020,16:47,7292,3513,3,4,"5
",NA
26,size,11,0,0,,colorcheck,0,red,,undefined,true,6,20,big,8/31/2020,16:47,7292,3513,3,4,"5
",NA
199,color,1,2,33,noutt,contrast,1,green,big,toma,false,13,11,NA,8/31/2020,18:14,29963,18785,4,3,"0
",purple
199,color,2,1,50,noutt,differentshapes,14,blue,big,gade,false,21,9,NA,8/31/2020,18:14,11449,10098,4,1,"0
",purple
199,color,3,3,33,adj,differentshapes,12,purple,big,dax,false,23,10,NA,8/31/2020,18:15,14983,16771,4,2,"0
",blue
199,color,4,4,66,adj,contrast,7,green,big,blicket,false,16,19,NA,8/31/2020,18:15,12386,12603,4,3,"0
",blue
199,color,5,5,50,noadj,differentshapes,20,blue,big,sprock,false,6,3,NA,8/31/2020,18:16,12554,19535,3,2,"0
",red
199,color,6,6,50,noadj,contrast,18,red,big,wug,false,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"0
",blue
199,color,7,0,0,,attncheck,0,,,undefined,false,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"6
",blue
199,color,8,0,0,,colorcheck,0,red,,undefined,true,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"6
",blue
199,color,9,0,0,,colorcheck,0,blue,,undefined,true,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"6
",blue
199,color,10,0,0,,colorcheck,0,blue,,undefined,true,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"6
",blue
199,color,11,0,0,,colorcheck,0,red,,undefined,true,2,17,NA,8/31/2020,18:16,11579,9624,4,3,"6
",blue
366,color,1,1,29,noutt,differentshapes,13,blue,big,toma,false,23,5,NA,8/31/2020,16:17,238625,7017,3,1,"0
",green
366,color,2,2,13,noutt,contrast,11,purple,big,sprock,false,19,16,NA,8/31/2020,16:18,16350,19250,4,3,"0
",red
366,color,3,5,26,noadj,differentshapes,12,red,big,wug,false,9,14,NA,8/31/2020,16:18,8290,20898,3,2,"0
",blue
366,color,4,4,19,adj,contrast,15,green,big,gade,false,10,20,NA,8/31/2020,16:19,9829,5102,4,3,"0
",blue
366,color,5,6,21,noadj,contrast,6,red,big,dax,false,4,17,NA,8/31/2020,16:19,14207,10322,4,3,"0
",green
366,color,6,3,19,adj,differentshapes,2,blue,big,blicket,false,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"0
",red
366,color,7,0,0,,attncheck,0,,,undefined,false,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"8
",red
366,color,8,0,0,,colorcheck,0,red,,undefined,true,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"8
",red
366,color,9,0,0,,colorcheck,0,blue,,undefined,true,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"8
",red
366,color,10,0,0,,colorcheck,0,blue,,undefined,true,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"8
",red
366,color,11,0,0,,colorcheck,0,red,,undefined,true,7,8,NA,8/31/2020,16:19,8433,5683,3,2,"8
",red
15,color,1,2,72,noutt,contrast,1,blue,big,dax,false,13,19,NA,8/31/2020,15:17,205725,9777,3,4,"0
",green
15,color,2,1,67,noutt,differentshapes,8,red,big,toma,false,18,4,NA,8/31/2020,15:18,24965,4508,4,2,"0
",blue
15,color,3,3,73,adj,differentshapes,22,green,big,wug,false,3,17,NA,8/31/2020,15:18,16464,27056,3,2,"0
",purple
15,color,4,6,67,noadj,contrast,12,blue,big,gade,false,9,7,NA,8/31/2020,15:19,20839,2933,3,4,"0
",green
15,color,5,4,78,adj,contrast,21,red,big,sprock,false,16,5,NA,8/31/2020,15:20,60337,3250,3,4,"0
",green
15,color,6,5,81,noadj,differentshapes,15,blue,big,blicket,false,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"0
",red
15,color,7,0,0,,attncheck,0,,,undefined,false,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"3
",red
15,color,8,0,0,,colorcheck,0,red,,undefined,true,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"3
",red
15,color,9,0,0,,colorcheck,0,blue,,undefined,true,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"3
",red
15,color,10,0,0,,colorcheck,0,blue,,undefined,true,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"3
",red
15,color,11,0,0,,colorcheck,0,red,,undefined,true,11,14,NA,8/31/2020,15:20,14097,7723,4,1,"3
",red
371,color,1,2,73,noutt,contrast,7,green,big,toma,false,24,15,NA,8/31/2020,18:14,8829,5606,4,3,"0
",blue
371,color,2,1,82,noutt,differentshapes,17,red,big,sprock,false,8,22,NA,8/31/2020,18:14,10023,3574,4,1,"0
",purple
371,color,3,4,58,adj,contrast,18,blue,big,dax,false,9,23,NA,8/31/2020,18:14,7310,3031,3,4,"0
",green
371,color,4,6,100,noadj,contrast,6,blue,big,wug,false,2,14,NA,8/31/2020,18:14,7718,2654,3,4,"0
",green
371,color,5,5,100,noadj,differentshapes,10,red,big,blicket,false,21,19,NA,8/31/2020,18:14,8615,2527,3,1,"0
",green
371,color,6,3,23,adj,differentshapes,3,red,big,gade,false,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"0
",purple
371,color,7,0,0,,attncheck,0,,,undefined,false,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"8
",purple
371,color,8,0,0,,colorcheck,0,red,,undefined,true,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"8
",purple
371,color,9,0,0,,colorcheck,0,blue,,undefined,true,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"8
",purple
371,color,10,0,0,,colorcheck,0,blue,,undefined,true,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"8
",purple
371,color,11,0,0,,colorcheck,0,red,,undefined,true,1,16,NA,8/31/2020,18:15,6751,1839,3,2,"8
",purple
289,color,1,2,78,noutt,contrast,13,red,big,dax,false,3,17,NA,8/31/2020,15:20,10705,8132,3,4,"0
",purple
289,color,2,1,70,noutt,differentshapes,4,red,big,toma,false,22,16,NA,8/31/2020,15:20,8867,3328,3,2,"0
",purple
289,color,3,3,59,adj,differentshapes,14,red,big,blicket,false,6,11,NA,8/31/2020,15:21,9065,3113,3,2,"0
",purple
289,color,4,6,73,noadj,contrast,20,green,big,gade,false,5,1,NA,8/31/2020,15:21,15810,3953,4,3,"0
",purple
289,color,5,5,75,noadj,differentshapes,9,purple,big,sprock,false,2,18,NA,8/31/2020,15:21,7577,2937,4,1,"0
",red
289,color,6,4,78,adj,contrast,7,green,big,wug,false,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"0
",red
289,color,7,0,0,,attncheck,0,,,undefined,false,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"4
",red
289,color,8,0,0,,colorcheck,0,red,,undefined,false,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"4
",red
289,color,9,0,0,,colorcheck,0,blue,,undefined,true,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"4
",red
289,color,10,0,0,,colorcheck,0,blue,,undefined,true,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"4
",red
289,color,11,0,0,,colorcheck,0,red,,undefined,true,8,23,NA,8/31/2020,15:21,10931,5191,4,3,"4
",red
350,color,1,1,95,noutt,differentshapes,24,red,big,dax,false,11,14,NA,8/31/2020,15:14,33998,10388,4,1,"0
",blue
350,color,2,2,78,noutt,contrast,6,blue,big,sprock,false,5,22,NA,8/31/2020,15:16,21361,55544,4,3,"0
",red
350,color,3,5,71,noadj,differentshapes,18,purple,big,gade,false,4,13,NA,8/31/2020,15:16,11805,3484,4,2,"0
",red
350,color,4,3,78,adj,differentshapes,17,green,big,wug,false,3,19,NA,8/31/2020,15:16,8075,3092,3,1,"0
",purple
350,color,5,6,66,noadj,contrast,21,green,big,blicket,false,10,12,NA,8/31/2020,15:16,7923,2940,3,4,"0
",red
350,color,6,4,69,adj,contrast,20,purple,big,toma,false,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"0
",red
350,color,7,0,0,,attncheck,0,,,undefined,false,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"3
",red
350,color,8,0,0,,colorcheck,0,red,,undefined,true,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"3
",red
350,color,9,0,0,,colorcheck,0,blue,,undefined,true,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"3
",red
350,color,10,0,0,,colorcheck,0,blue,,undefined,false,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"3
",red
350,color,11,0,0,,colorcheck,0,red,,undefined,true,2,7,NA,8/31/2020,15:17,7884,2561,4,3,"3
",red
210,color,1,1,41,noutt,differentshapes,23,red,big,wug,false,5,7,NA,8/31/2020,15:13,16415,9971,3,2,"0
",purple
210,color,2,2,66,noutt,contrast,10,purple,big,blicket,false,21,24,NA,8/31/2020,15:14,24138,5942,3,4,"0
",blue
210,color,3,4,73,adj,contrast,2,green,big,toma,false,19,1,NA,8/31/2020,15:14,12679,12712,4,3,"0
",purple
210,color,4,6,84,noadj,contrast,17,blue,big,gade,false,9,15,NA,8/31/2020,15:14,12348,7671,4,3,"0
",green
210,color,5,5,58,noadj,differentshapes,13,blue,big,sprock,false,8,18,NA,8/31/2020,15:15,10904,4536,3,1,"0
",green
210,color,6,3,84,adj,differentshapes,6,red,big,dax,false,4,22,NA,8/31/2020,15:15,12391,4693,3,2,"0
",purple
210,color,7,0,0,,attncheck,0,,,undefined,false,4,22,NA,8/31/2020,15:15,12391,4693,3,2,"3
",purple
